ID_x,HWSD2_SMU_ID,NSC_MU_SOURCE1,NSC_MU_SOURCE2,WISE30s_SMU_ID_x,HWSD1_SMU_ID_x,COVERAGE_x,SEQUENCE,SHARE_x,NSC,WRB_PHASES_x,WRB4_x,WRB2_x,FAO90_x,ROOT_DEPTH_x,PHASE1_x,PHASE2_x,ROOTS_x,IL_x,SWR,DRAINAGE_x,AWC_x,ADD_PROP_x,LAYER,TOPDEP,BOTDEP,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_x,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,ID_y,WISE30s_SMU_ID_y,HWSD1_SMU_ID_y,COVERAGE_y,SHARE_y,WRB4_y,WRB_PHASES_y,WRB2_y,WRB2_CODE,FAO90_y,KOPPEN,TEXTURE_USDA_y,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_y,ROOT_DEPTH_y,AWC_y,PHASE1_y,PHASE2_y,ROOTS_y,IL_y,ADD_PROP_y
36103,1834,,,WD20001834,1834,4,1,60,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36105,1838,,,WD20001838,1838,4,1,60,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36105,WD20001838,1838,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36106,1839,,,WD20001839,1839,4,1,30,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36106,WD20001839,1839,4,30,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36108,1840,,,WD20001840,1840,4,1,70,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36108,WD20001840,1840,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36110,1844,,,WD20001844,1844,4,1,70,,CLkk,CLha,CL,CLh,1.0,1.0,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36110,WD20001844,1844,4,70,CLha,CLkk,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,1.0,,,,0.0
36117,1851,,,WD20001851,1851,4,2,30,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,124441,WD20001851,1851,4,70,GY,GYkk,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,1.0,,,,0.0
36119,1843,,,WD20001843,1843,4,1,60,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36119,WD20001843,1843,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36141,329,,,WD20000329,329,4,1,70,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36141,WD20000329,329,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36167,1833,,,WD20001833,1833,4,1,70,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36167,WD20001833,1833,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36169,1832,,,WD20001832,1832,4,1,100,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36169,WD20001832,1832,4,100,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36187,1316,,,WD20001316,1316,4,2,50,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,159715,WD20001316,1316,4,50,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
36188,1315,,,WD20001315,1315,4,2,50,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,159698,WD20001315,1315,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
36203,1823,,,WD20001823,1823,4,4,10,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,79095,WD20001823,1823,4,50,ARpr & ARay,ARprkk,AR,4,DS,B,,,-4.0,,1,0,1.0,,,,0.0
36207,1830,,,WD20001830,1830,4,3,20,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
36211,1770,,,WD20001770,1770,4,2,30,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,253075,WD20001770,1770,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
36216,1775,,,WD20001775,1775,4,1,70,,CLha,CLha,CL,CLh,1.0,,,,,,MW,150.0,0.0,D1,0,20,12,49,33,18,9.0,M,1.4500000476837158,1.6799999475479126,0.6969999670982361,8.199999809265137,0.800000011920929,9.0,14,67,38.0,38.0,100,0,2,13.899999618530273,0.20000000298023224,1,36216,WD20001775,1775,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36639,1964,,,WD20001964,1964,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36098,WD20001964,1964,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36642,1846,,,WD20001846,1846,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36644,1834,,,WD20001834,1834,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36646,1838,,,WD20001838,1838,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36105,WD20001838,1838,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36647,1839,,,WD20001839,1839,4,1,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36106,WD20001839,1839,4,30,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36649,1840,,,WD20001840,1840,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36108,WD20001840,1840,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36651,1844,,,WD20001844,1844,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36110,WD20001844,1844,4,70,CLha,CLkk,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,1.0,,,,0.0
36658,1851,,,WD20001851,1851,4,2,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,124441,WD20001851,1851,4,70,GY,GYkk,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,1.0,,,,0.0
36660,1843,,,WD20001843,1843,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36119,WD20001843,1843,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36682,329,,,WD20000329,329,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36141,WD20000329,329,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36708,1833,,,WD20001833,1833,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36167,WD20001833,1833,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36710,1832,,,WD20001832,1832,4,1,100,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36169,WD20001832,1832,4,100,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
36728,1316,,,WD20001316,1316,4,2,50,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,159715,WD20001316,1316,4,50,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
36729,1315,,,WD20001315,1315,4,2,50,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,159698,WD20001315,1315,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
36744,1823,,,WD20001823,1823,4,4,10,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,79095,WD20001823,1823,4,50,ARpr & ARay,ARprkk,AR,4,DS,B,,,-4.0,,1,0,1.0,,,,0.0
36748,1830,,,WD20001830,1830,4,3,20,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
36752,1770,,,WD20001770,1770,4,2,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,253075,WD20001770,1770,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
36757,1775,,,WD20001775,1775,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D2,20,40,15,46,33,21,9.0,M,1.4500000476837158,1.7300000190734863,0.5170000195503235,8.300000190734863,0.5699999928474426,8.0,14,56,43.0,43.0,100,0,4,19.200000762939453,0.4000000059604645,1,36216,WD20001775,1775,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37180,1964,,,WD20001964,1964,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36098,WD20001964,1964,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37183,1846,,,WD20001846,1846,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37185,1834,,,WD20001834,1834,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37187,1838,,,WD20001838,1838,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36105,WD20001838,1838,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37188,1839,,,WD20001839,1839,4,1,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36106,WD20001839,1839,4,30,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37190,1840,,,WD20001840,1840,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36108,WD20001840,1840,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37192,1844,,,WD20001844,1844,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36110,WD20001844,1844,4,70,CLha,CLkk,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,1.0,,,,0.0
37199,1851,,,WD20001851,1851,4,2,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,124441,WD20001851,1851,4,70,GY,GYkk,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,1.0,,,,0.0
37201,1843,,,WD20001843,1843,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36119,WD20001843,1843,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37223,329,,,WD20000329,329,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36141,WD20000329,329,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37249,1833,,,WD20001833,1833,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36167,WD20001833,1833,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37251,1832,,,WD20001832,1832,4,1,100,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36169,WD20001832,1832,4,100,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37269,1316,,,WD20001316,1316,4,2,50,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,159715,WD20001316,1316,4,50,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
37270,1315,,,WD20001315,1315,4,2,50,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,159698,WD20001315,1315,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
37285,1823,,,WD20001823,1823,4,4,10,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,79095,WD20001823,1823,4,50,ARpr & ARay,ARprkk,AR,4,DS,B,,,-4.0,,1,0,1.0,,,,0.0
37289,1830,,,WD20001830,1830,4,3,20,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
37293,1770,,,WD20001770,1770,4,2,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,253075,WD20001770,1770,4,70,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
37298,1775,,,WD20001775,1775,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D3,40,60,17,44,34,22,9.0,M,1.4800000190734863,1.75,0.39000001549720764,8.399999618530273,0.4699999988079071,8.0,13,53,45.0,45.0,100,0,6,24.299999237060547,0.6000000238418579,3,36216,WD20001775,1775,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37721,1964,,,WD20001964,1964,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D4,60,80,19,45,34,21,9.0,M,1.4900000095367432,1.7300000190734863,0.3050000071525574,8.399999618530273,0.4099999964237213,8.0,12,55,47.0,47.0,100,0,12,25.5,0.6000000238418579,2,36098,WD20001964,1964,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37724,1846,,,WD20001846,1846,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D4,60,80,19,45,34,21,9.0,M,1.4900000095367432,1.7300000190734863,0.3050000071525574,8.399999618530273,0.4099999964237213,8.0,12,55,47.0,47.0,100,0,12,25.5,0.6000000238418579,2,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37726,1834,,,WD20001834,1834,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D4,60,80,19,45,34,21,9.0,M,1.4900000095367432,1.7300000190734863,0.3050000071525574,8.399999618530273,0.4099999964237213,8.0,12,55,47.0,47.0,100,0,12,25.5,0.6000000238418579,2,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37728,1838,,,WD20001838,1838,4,1,60,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D4,60,80,19,45,34,21,9.0,M,1.4900000095367432,1.7300000190734863,0.3050000071525574,8.399999618530273,0.4099999964237213,8.0,12,55,47.0,47.0,100,0,12,25.5,0.6000000238418579,2,36105,WD20001838,1838,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37729,1839,,,WD20001839,1839,4,1,30,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D4,60,80,19,45,34,21,9.0,M,1.4900000095367432,1.7300000190734863,0.3050000071525574,8.399999618530273,0.4099999964237213,8.0,12,55,47.0,47.0,100,0,12,25.5,0.6000000238418579,2,36106,WD20001839,1839,4,30,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
37731,1840,,,WD20001840,1840,4,1,70,,CLha,CLha,CL,CLh,,,,,,,MW,,0.0,D4,60,80,19,45,34,21,9.0,M,1.4900000095367432,1.7300000190734863,0.3050000071525574,8.399999618530273,0.4099999964237213,8.0,12,55,47.0,47.0,100,0,12,25.5,0.6000000238418579,2,36108,WD20001840,1840,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
